20009 	Barton County 	Kansas 	27,509 	Great Bend, KS Micropolitan Statistical Area 	
30013 	Cascade County 	Montana 	82,384 	Great Falls, MT Metropolitan Statistical Area 	
08123 	Weld County 	Colorado 	269,785 	Greeley, CO Metropolitan Statistical Area 	Denver-Aurora, CO Combined Statistical Area
55009 	Brown County 	Wisconsin 	254,586 	Green Bay, WI Metropolitan Statistical Area 	Green Bay-Shawano, WI Combined Statistical Area
55061 	Kewaunee County 	Wisconsin 	20,505 	Green Bay, WI Metropolitan Statistical Area 	Green Bay-Shawano, WI Combined Statistical Area
55083 	Oconto County 	Wisconsin 	37,318 	Green Bay, WI Metropolitan Statistical Area 	Green Bay-Shawano, WI Combined Statistical Area
47059 	Greene County 	Tennessee 	68,267 	Greeneville, TN Micropolitan Statistical Area 	
25011 	Franklin County[13] 	Massachusetts 	71,221 	Greenfield Town, MA Micropolitan Statistical Area 	Springfield-Greenfield Town, MA Combined Statistical Area
37081 	Guilford County 	North Carolina 	506,610 	Greensboro-High Point, NC Metropolitan Statistical Area 	Greensboro–Winston-Salem–High Point, NC Combined Statistical Area
37151 	Randolph County 	North Carolina 	142,577 	Greensboro-High Point, NC Metropolitan Statistical Area 	Greensboro–Winston-Salem–High Point, NC Combined Statistical Area
37157 	Rockingham County 	North Carolina 	91,878 	Greensboro-High Point, NC Metropolitan Statistical Area 	Greensboro–Winston-Salem–High Point, NC Combined Statistical Area
18031 	Decatur County 	Indiana 	26,277 	Greensburg, IN Micropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
28151 	Washington County 	Mississippi 	49,688 	Greenville, MS Micropolitan Statistical Area 	
37147 	Pitt County 	North Carolina 	174,263 	Greenville, NC Metropolitan Statistical Area 	Greenville-Washington, NC Combined Statistical Area
39037 	Darke County 	Ohio 	52,376 	Greenville, OH Micropolitan Statistical Area 	Dayton-Springfield-Sidney, OH Combined Statistical Area
45007 	Anderson County 	South Carolina 	190,641 	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
45045 	Greenville County 	South Carolina 	474,266 	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
45059 	Laurens County 	South Carolina 	66,229 	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
45077 	Pickens County 	South Carolina 	119,829 	Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
28015 	Carroll County 	Mississippi 	10,385 	Greenwood, MS Micropolitan Statistical Area 	
28083 	Leflore County 	Mississippi 	31,607 	Greenwood, MS Micropolitan Statistical Area 	
45001 	Abbeville County 	South Carolina 	25,007 	Greenwood, SC Micropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
45047 	Greenwood County 	South Carolina 	69,723 	Greenwood, SC Micropolitan Statistical Area 	Greenville-Spartanburg-Anderson, SC Combined Statistical Area
28043 	Grenada County 	Mississippi 	21,612 	Grenada, MS Micropolitan Statistical Area 	
28045 	Hancock County 	Mississippi 	45,566 	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area 	
28047 	Harrison County 	Mississippi 	196,500 	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area 	
28059 	Jackson County 	Mississippi 	140,450 	Gulfport-Biloxi-Pascagoula, MS Metropolitan Statistical Area 	
40139 	Texas County 	Oklahoma 	22,081 	Guymon, OK Micropolitan Statistical Area 	
24043 	Washington County 	Maryland 	149,588 	Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
54003 	Berkeley County 	West Virginia 	108,706 	Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area 	Washington-Baltimore-Arlington, DC-MD-VA-WV-PA Combined Statistical Area
16013 	Blaine County 	Idaho 	21,329 	Hailey, ID Micropolitan Statistical Area 	
16025 	Camas County 	Idaho 	1,042 	Hailey, ID Micropolitan Statistical Area 	
16063 	Lincoln County 	Idaho 	5,315 	Hailey, ID Micropolitan Statistical Area 	
22105 	Tangipahoa Parish 	Louisiana 	125,412 	Hammond, LA Metropolitan Statistical Area 	New Orleans-Metairie-Hammond, LA-MS Combined Statistical Area
06031 	Kings County 	California 	150,960 	Hanford-Corcoran, CA Metropolitan Statistical Area 	Visalia-Porterville-Hanford, CA Combined Statistical Area
29127 	Marion County 	Missouri 	28,904 	Hannibal, MO Micropolitan Statistical Area 	Quincy-Hannibal, IL-MO Combined Statistical Area
29173 	Ralls County 	Missouri 	10,192 	Hannibal, MO Micropolitan Statistical Area 	Quincy-Hannibal, IL-MO Combined Statistical Area
42041 	Cumberland County 	Pennsylvania 	241,212 	Harrisburg-Carlisle, PA Metropolitan Statistical Area 	Harrisburg-York-Lebanon, PA Combined Statistical Area
42043 	Dauphin County 	Pennsylvania 	270,937 	Harrisburg-Carlisle, PA Metropolitan Statistical Area 	Harrisburg-York-Lebanon, PA Combined Statistical Area
42099 	Perry County 	Pennsylvania 	45,562 	Harrisburg-Carlisle, PA Metropolitan Statistical Area 	Harrisburg-York-Lebanon, PA Combined Statistical Area
05009 	Boone County 	Arkansas 	37,396 	Harrison, AR Micropolitan Statistical Area 	
05101 	Newton County 	Arkansas 	8,064 	Harrison, AR Micropolitan Statistical Area 	
51165 	Rockingham County 	Virginia 	77,741 	Harrisonburg, VA Metropolitan Statistical Area 	Harrisonburg-Staunton-Waynesboro, VA Combined Statistical Area
51660 	Harrisonburg, City of[23] 	Virginia 	51,395 	Harrisonburg, VA Metropolitan Statistical Area 	Harrisonburg-Staunton-Waynesboro, VA Combined Statistical Area
09003 	Hartford County[13] 	Connecticut 	898,272 	Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area 	Hartford-West Hartford, CT Combined Statistical Area
09007 	Middlesex County[13] 	Connecticut 	165,562 	Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area 	Hartford-West Hartford, CT Combined Statistical Area
09013 	Tolland County[13] 	Connecticut 	151,377 	Hartford-West Hartford-East Hartford, CT Metropolitan Statistical Area 	Hartford-West Hartford, CT Combined Statistical Area
31001 	Adams County 	Nebraska 	31,610 	Hastings, NE Micropolitan Statistical Area 	
28035 	Forrest County 	Mississippi 	77,059 	Hattiesburg, MS Metropolitan Statistical Area 	
28073 	Lamar County 	Mississippi 	58,801 	Hattiesburg, MS Metropolitan Statistical Area 	
28111 	Perry County 	Mississippi 	12,131 	Hattiesburg, MS Metropolitan Statistical Area 	
20051 	Ellis County 	Kansas 	29,061 	Hays, KS Micropolitan Statistical Area 	
49051 	Wasatch County 	Utah 	26,437 	Heber, UT Micropolitan Statistical Area 	Salt Lake City-Provo-Orem, UT Combined Statistical Area
30043 	Jefferson County 	Montana 	11,512 	Helena, MT Micropolitan Statistical Area 	
30049 	Lewis and Clark County 	Montana 	65,338 	Helena, MT Micropolitan Statistical Area 	
05107 	Phillips County 	Arkansas 	20,399 	Helena-West Helena, AR Micropolitan Statistical Area 	
37181 	Vance County 	North Carolina 	44,808 	Henderson, NC Micropolitan Statistical Area 	Raleigh-Durham-Chapel Hill, NC Combined Statistical Area
48117 	Deaf Smith County 	Texas 	19,177 	Hereford, TX Micropolitan Statistical Area 	
41049 	Morrow County 	Oregon 	11,336 	Hermiston-Pendleton, OR Micropolitan Statistical Area 	
41059 	Umatilla County 	Oregon 	76,720 	Hermiston-Pendleton, OR Micropolitan Statistical Area 	
37003 	Alexander County 	North Carolina 	36,930 	Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area 	Hickory-Lenoir, NC Combined Statistical Area
37023 	Burke County 	North Carolina 	89,842 	Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area 	Hickory-Lenoir, NC Combined Statistical Area
37027 	Caldwell County 	North Carolina 	81,990 	Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area 	Hickory-Lenoir, NC Combined Statistical Area
37035 	Catawba County 	North Carolina 	154,810 	Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area 	Hickory-Lenoir, NC Combined Statistical Area
26059 	Hillsdale County 	Michigan 	46,101 	Hillsdale, MI Micropolitan Statistical Area 	
15001 	Hawaii County 	Hawaiʻi 	190,821 	Hilo, HI Micropolitan Statistical Area 	
45013 	Beaufort County 	South Carolina 	171,838 	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area 	
45053 	Jasper County 	South Carolina 	26,629 	Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area 	
13179 	Liberty County 	Georgia 	64,135 	Hinesville, GA Metropolitan Statistical Area 	Savannah-Hinesville-Statesboro, GA Combined Statistical Area
13183 	Long County 	Georgia 	16,624 	Hinesville, GA Metropolitan Statistical Area 	Savannah-Hinesville-Statesboro, GA Combined Statistical Area
35025 	Lea County 	New Mexico 	68,062 	Hobbs, NM Micropolitan Statistical Area 	
26005 	Allegan County 	Michigan 	112,531 	Holland, MI Micropolitan Statistical Area 	Grand Rapids-Wyoming-Muskegon, MI Combined Statistical Area
12017 	Citrus County 	Florida 	139,271 	Homosassa Springs, FL Metropolitan Statistical Area 	
41027 	Hood River County 	Oregon 	22,675 	Hood River, OR Micropolitan Statistical Area 	
05051 	Garland County 	Arkansas 	97,173 	Hot Springs, AR Metropolitan Statistical Area 	Hot Springs-Malvern, AR Combined Statistical Area
26061 	Houghton County 	Michigan 	36,225 	Houghton, MI Micropolitan Statistical Area 	
26083 	Keweenaw County 	Michigan 	2,191 	Houghton, MI Micropolitan Statistical Area 	
22057 	Lafourche Parish 	Louisiana 	97,141 	Houma-Thibodaux, LA Metropolitan Statistical Area 	
22109 	Terrebonne Parish 	Louisiana 	112,749 	Houma-Thibodaux, LA Metropolitan Statistical Area 	
48015 	Austin County 	Texas 	28,847 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48039 	Brazoria County 	Texas 	330,242 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48071 	Chambers County 	Texas 	36,812 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48157 	Fort Bend County 	Texas 	652,365 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48167 	Galveston County 	Texas 	306,782 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48201 	Harris County 	Texas 	4,336,853 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48291 	Liberty County 	Texas 	76,907 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48339 	Montgomery County 	Texas 	499,137 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48473 	Waller County 	Texas 	45,213 	Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
36021 	Columbia County 	New York 	62,243 	Hudson, NY Micropolitan Statistical Area 	Albany-Schenectady, NY Combined Statistical Area
42061 	Huntingdon County 	Pennsylvania 	45,694 	Huntingdon, PA Micropolitan Statistical Area 	
18069 	Huntington County 	Indiana 	36,791 	Huntington, IN Micropolitan Statistical Area 	Fort Wayne-Huntington-Auburn, IN Combined Statistical Area
21019 	Boyd County 	Kentucky 	48,886 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
21089 	Greenup County 	Kentucky 	36,519 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
39087 	Lawrence County 	Ohio 	61,917 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
54011 	Cabell County 	West Virginia 	97,133 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
54043 	Lincoln County 	West Virginia 	21,559 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
54079 	Putnam County 	West Virginia 	56,650 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
54099 	Wayne County 	West Virginia 	41,437 	Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area 	Charleston-Huntington-Ashland, WV-OH-KY Combined Statistical Area
01083 	Limestone County 	Alabama 	88,845 	Huntsville, AL Metropolitan Statistical Area 	Huntsville-Decatur-Albertville, AL Combined Statistical Area
01089 	Madison County 	Alabama 	346,892 	Huntsville, AL Metropolitan Statistical Area 	Huntsville-Decatur-Albertville, AL Combined Statistical Area
48455 	Trinity County 	Texas 	14,393 	Huntsville, TX Micropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
48471 	Walker County 	Texas 	68,817 	Huntsville, TX Micropolitan Statistical Area 	Houston-The Woodlands, TX Combined Statistical Area
46005 	Beadle County 	South Dakota 	18,080 	Huron, SD Micropolitan Statistical Area 	
20155 	Reno County 	Kansas 	64,190 	Hutchinson, KS Micropolitan Statistical Area 	
27085 	McLeod County 	Minnesota 	35,918 	Hutchinson, MN Micropolitan Statistical Area 	Minneapolis-St. Paul, MN-WI Combined Statistical Area
16019 	Bonneville County 	Idaho 	107,517 	Idaho Falls, ID Metropolitan Statistical Area 	Idaho Falls-Rexburg-Blackfoot, ID Combined Statistical Area
16023 	Butte County 	Idaho 	2,642 	Idaho Falls, ID Metropolitan Statistical Area 	Idaho Falls-Rexburg-Blackfoot, ID Combined Statistical Area
16051 	Jefferson County 	Idaho 	26,914 	Idaho Falls, ID Metropolitan Statistical Area 	Idaho Falls-Rexburg-Blackfoot, ID Combined Statistical Area
42063 	Indiana County 	Pennsylvania 	87,745 	Indiana, PA Micropolitan Statistical Area 	Pittsburgh-New Castle-Weirton, PA-OH-WV Combined Statistical Area
18011 	Boone County 	Indiana 	60,477 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18013 	Brown County 	Indiana 	15,023 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18057 	Hamilton County 	Indiana 	296,693 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18059 	Hancock County 	Indiana 	71,575 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18063 	Hendricks County 	Indiana 	153,879 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18081 	Johnson County 	Indiana 	145,535 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18095 	Madison County 	Indiana 	130,482 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18097 	Marion County 	Indiana 	928,281 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18109 	Morgan County 	Indiana 	69,782 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18133 	Putnam County 	Indiana 	37,505 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
18145 	Shelby County 	Indiana 	44,729 	Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area 	Indianapolis-Carmel-Muncie, IN Combined Statistical Area
28133 	Sunflower County 	Mississippi 	27,997 	Indianola, MS Micropolitan Statistical Area 	Cleveland-Indianola, MS Combined Statistical Area
26067 	Ionia County 	Michigan 	64,073 	Ionia, MI Micropolitan Statistical Area 	Grand Rapids-Wyoming-Muskegon, MI Combined Statistical Area
19103 	Johnson County 	Iowa 	139,155 	Iowa City, IA Metropolitan Statistical Area 	Cedar Rapids-Iowa City, IA Combined Statistical Area
19183 	Washington County 	Iowa 	22,015 	Iowa City, IA Metropolitan Statistical Area 	Cedar Rapids-Iowa City, IA Combined Statistical Area
26043 	Dickinson County 	Michigan 	26,098 	Iron Mountain, MI-WI Micropolitan Statistical Area 	
55037 	Florence County 	Wisconsin 	4,520 	Iron Mountain, MI-WI Micropolitan Statistical Area 	
36109 	Tompkins County 	New York 	103,617 	Ithaca, NY Metropolitan Statistical Area 	Ithaca-Cortland, NY Combined Statistical Area
26075 	Jackson County 	Michigan 	160,369 	Jackson, MI Metropolitan Statistical Area 	
28029 	Copiah County 	Mississippi 	28,921 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
28049 	Hinds County 	Mississippi 	244,899 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
28089 	Madison County 	Mississippi 	100,412 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
28121 	Rankin County 	Mississippi 	146,767 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
28127 	Simpson County 	Mississippi 	27,500 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
28163 	Yazoo County 	Mississippi 	27,883 	Jackson, MS Metropolitan Statistical Area 	Jackson-Vicksburg-Brookhaven, MS Combined Statistical Area
39079 	Jackson County 	Ohio 	32,783 	Jackson, OH Micropolitan Statistical Area 	
47023 	Chester County 	Tennessee 	17,321 	Jackson, TN Metropolitan Statistical Area 	
47033 	Crockett County 	Tennessee 	14,591 	Jackson, TN Metropolitan Statistical Area 	
47113 	Madison County 	Tennessee 	98,733 	Jackson, TN Metropolitan Statistical Area 	
16081 	Teton County 	Idaho 	10,275 	Jackson, WY-ID Micropolitan Statistical Area 	
56039 	Teton County 	Wyoming 	22,268 	Jackson, WY-ID Micropolitan Statistical Area 	
12003 	Baker County 	Florida 	27,013 	Jacksonville, FL Metropolitan Statistical Area 	Jacksonville-St. Marys-Palatka, FL-GA Combined Statistical Area
12019 	Clay County 	Florida 	196,399 	Jacksonville, FL Metropolitan Statistical Area 	Jacksonville-St. Marys-Palatka, FL-GA Combined Statistical Area
12031 	Duval County 	Florida 	885,855 	Jacksonville, FL Metropolitan Statistical Area 	Jacksonville-St. Marys-Palatka, FL-GA Combined Statistical Area
12089 	Nassau County 	Florida 	75,710 	Jacksonville, FL Metropolitan Statistical Area 	Jacksonville-St. Marys-Palatka, FL-GA Combined Statistical Area
12109 	St. Johns County 	Florida 	209,647 	Jacksonville, FL Metropolitan Statistical Area 	Jacksonville-St. Marys-Palatka, FL-GA Combined Statistical Area
17137 	Morgan County 	Illinois 	35,067 	Jacksonville, IL Micropolitan Statistical Area 	Springfield-Jacksonville-Lincoln, IL Combined Statistical Area
17171 	Scott County 	Illinois 	5,222 	Jacksonville, IL Micropolitan Statistical Area 	Springfield-Jacksonville-Lincoln, IL Combined Statistical Area
37133 	Onslow County 	North Carolina 	185,220 	Jacksonville, NC Metropolitan Statistical Area 	
48073 	Cherokee County 	Texas 	50,878 	Jacksonville, TX Micropolitan Statistical Area 	Tyler-Jacksonville, TX Combined Statistical Area
38093 	Stutsman County 	North Dakota 	21,120 	Jamestown, ND Micropolitan Statistical Area 	
36013 	Chautauqua County 	New York 	133,080 	Jamestown-Dunkirk-Fredonia, NY Micropolitan Statistical Area 	
55105 	Rock County 	Wisconsin 	160,739 	Janesville-Beloit, WI Metropolitan Statistical Area 	Madison-Janesville-Beloit, WI Combined Statistical Area
18037 	Dubois County 	Indiana 	42,361 	Jasper, IN Micropolitan Statistical Area 	
18125 	Pike County 	Indiana 	12,683 	Jasper, IN Micropolitan Statistical Area 	
29027 	Callaway County 	Missouri 	44,359 	Jefferson City, MO Metropolitan Statistical Area 	
29051 	Cole County 	Missouri 	76,699 	Jefferson City, MO Metropolitan Statistical Area 	
29135 	Moniteau County 	Missouri 	15,748 	Jefferson City, MO Metropolitan Statistical Area 	
29151 	Osage County 	Missouri 	13,688 	Jefferson City, MO Metropolitan Statistical Area 	
13157 	Jackson County 	Georgia 	61,044 	Jefferson, GA Micropolitan Statistical Area 	Atlanta–Athens-Clarke County–Sandy Springs, GA Combined Statistical Area
13305 	Wayne County 	Georgia 	30,077 	Jesup, GA Micropolitan Statistical Area 	
47019 	Carter County 	Tennessee 	57,338 	Johnson City, TN Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
47171 	Unicoi County 	Tennessee 	18,082 	Johnson City, TN Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
47179 	Washington County 	Tennessee 	125,546 	Johnson City, TN Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
42021 	Cambria County 	Pennsylvania 	140,499 	Johnstown, PA Metropolitan Statistical Area 	Johnstown-Somerset, PA Combined Statistical Area
05031 	Craighead County 	Arkansas 	101,488 	Jonesboro, AR Metropolitan Statistical Area 	Jonesboro-Paragould, AR Combined Statistical Area
05111 	Poinsett County 	Arkansas 	24,145 	Jonesboro, AR Metropolitan Statistical Area 	Jonesboro-Paragould, AR Combined Statistical Area
29097 	Jasper County 	Missouri 	116,398 	Joplin, MO Metropolitan Statistical Area 	Joplin-Miami, MO-OK Combined Statistical Area
29145 	Newton County 	Missouri 	58,845 	Joplin, MO Metropolitan Statistical Area 	Joplin-Miami, MO-OK Combined Statistical Area
20061 	Geary County 	Kansas 	37,384 	Junction City, KS Micropolitan Statistical Area 	Manhattan-Junction City, KS Combined Statistical Area
02110 	Juneau, City and Borough of[7] 	Alaska 	32,660 	Juneau, AK Micropolitan Statistical Area 	
15005 	Kalawao County 	Hawaiʻi 	90 	Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area 	
15009 	Maui County 	Hawaiʻi 	160,202 	Kahului-Wailuku-Lahaina, HI Metropolitan Statistical Area 	
26077 	Kalamazoo County 	Michigan 	256,725 	Kalamazoo-Portage, MI Metropolitan Statistical Area 	Kalamazoo-Battle Creek-Portage, MI Combined Statistical Area
26159 	Van Buren County 	Michigan 	75,455 	Kalamazoo-Portage, MI Metropolitan Statistical Area 	Kalamazoo-Battle Creek-Portage, MI Combined Statistical Area
30029 	Flathead County 	Montana 	93,068 	Kalispell, MT Micropolitan Statistical Area 	
17091 	Kankakee County 	Illinois 	112,120 	Kankakee, IL Metropolitan Statistical Area 	Chicago-Naperville, IL-IN-WI Combined Statistical Area
20091 	Johnson County 	Kansas 	566,933 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
20103 	Leavenworth County 	Kansas 	78,185 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
20107 	Linn County 	Kansas 	9,516 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
20121 	Miami County 	Kansas 	32,835 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
20209 	Wyandotte County 	Kansas 	160,384 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29013 	Bates County 	Missouri 	16,550 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29025 	Caldwell County 	Missouri 	9,097 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29037 	Cass County 	Missouri 	100,641 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29047 	Clay County 	Missouri 	230,473 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29049 	Clinton County 	Missouri 	20,571 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29095 	Jackson County 	Missouri 	679,996 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29107 	Lafayette County 	Missouri 	32,943 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29165 	Platte County 	Missouri 	93,310 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
29177 	Ray County 	Missouri 	23,039 	Kansas City, MO-KS Metropolitan Statistical Area 	Kansas City-Overland Park-Kansas City, MO-KS Combined Statistical Area
15007 	Kauai County 	Hawaiʻi 	69,512 	Kapaa, HI Micropolitan Statistical Area 	
31019 	Buffalo County 	Nebraska 	47,893 	Kearney, NE Micropolitan Statistical Area 	
31099 	Kearney County 	Nebraska 	6,548 	Kearney, NE Micropolitan Statistical Area 	
33005 	Cheshire County 	New Hampshire 	76,610 	Keene, NH Micropolitan Statistical Area 	
18113 	Noble County 	Indiana 	47,570 	Kendallville, IN Micropolitan Statistical Area 	Fort Wayne-Huntington-Auburn, IN Combined Statistical Area
29069 	Dunklin County 	Missouri 	31,712 	Kennett, MO Micropolitan Statistical Area 	
53005 	Benton County 	Washington 	184,486 	Kennewick-Richland, WA Metropolitan Statistical Area 	
53021 	Franklin County 	Washington 	86,638 	Kennewick-Richland, WA Metropolitan Statistical Area 	
48265 	Kerr County 	Texas 	49,953 	Kerrville, TX Micropolitan Statistical Area 	
02130 	Ketchikan Gateway Borough[4] 	Alaska 	13,729 	Ketchikan, AK Micropolitan Statistical Area 	
12087 	Monroe County 	Florida 	76,351 	Key West, FL Micropolitan Statistical Area 	
37055 	Dare County 	North Carolina 	35,019 	Kill Devil Hills, NC Micropolitan Statistical Area 	Virginia Beach-Norfolk, VA-NC Combined Statistical Area
37177 	Tyrrell County 	North Carolina 	4,109 	Kill Devil Hills, NC Micropolitan Statistical Area 	Virginia Beach-Norfolk, VA-NC Combined Statistical Area
48027 	Bell County 	Texas 	326,843 	Killeen-Temple, TX Metropolitan Statistical Area 	
48099 	Coryell County 	Texas 	76,192 	Killeen-Temple, TX Metropolitan Statistical Area 	
48281 	Lampasas County 	Texas 	20,222 	Killeen-Temple, TX Metropolitan Statistical Area 	
47073 	Hawkins County 	Tennessee 	56,800 	Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
47163 	Sullivan County 	Tennessee 	156,595 	Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
51169 	Scott County 	Virginia 	22,640 	Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area 	Johnson City-Kingsport-Bristol, TN-VA Combined Statistical Area
